boolean,自检,1109
boolean,通道2过载,1110
boolean,通道1过载,1111
boolean,通道2传感器故障,1112
boolean,通道1传感器故障,1113
boolean,通道2振动报警,1114
boolean,通道1振动报警,1115
boolean,复位,1401
boolean,停止,1402
boolean,集中故障,1409
boolean,叶片1激活编码器,1410
boolean,叶片2激活编码器,1411
boolean,叶片3激活编码器,1412
boolean,参数错误,1413
boolean,开始,1414
boolean,停止,1415
boolean,复位,1416
boolean,叶片1 跟随故障,1417
boolean,叶片1 A编码器故障,1418
boolean,叶片1 B编码器故障,1419
boolean,叶片1 位置到达,1420
boolean,叶片1 校验,1421
boolean,变桨自主顺桨,1422
boolean,过速响应,1423
boolean,叶片1手动操作,1424
boolean,叶片2 跟随故障,1425
boolean,叶片2 A编码器故障,1426
boolean,叶片2 B编码器故障,1427
boolean,叶片2 位置到达,1428
boolean,叶片2 校验,1429
boolean,叶片2手动操作,1432
boolean,叶片3 跟随故障,1433
boolean,叶片3 A编码器故障,1434
boolean,叶片3 B编码器故障,1435
boolean,叶片3 位置到达,1436
boolean,叶片3 校验,1437
boolean,叶片3手动操作,1440
boolean,E2_9/过压或欠压,1441
boolean,E2_8/叶片1 95°限位到达,1442
boolean,E2_7/叶片1 91°限位到达,1443
boolean,E2_6/叶片1电池正常,1444
boolean,E2_5/叶片1电机保护正常,1445
boolean,E2_4/过温保护,1446
boolean,E2_3/风扇通电,1447
boolean,E2_2/叶片1控制器使能,1448
boolean,E3_9/充电回路故障,1449
boolean,E3_8/叶片2 95°限为到达,1450
boolean,E3_7/叶片2 91°限位到达,1451
boolean,E3_6/叶片2电池正常,1452
boolean,E3_5/叶片2电机保护正常,1453
boolean,E3_3/转速正常,1455
boolean,E3_2/叶片2控制器使能,1456
boolean,E4_9/充电周期正常,1457
boolean,E4_8/叶片3 95°限位到达,1458
boolean,E4_7/叶片3 91°限位到达,1459
boolean,E4_6/叶片3电池正常,1460
boolean,E4_5/叶片3电机保护正常,1461
boolean,E4_2/叶片3控制器使能,1464
boolean,紧急停机,2201
boolean,网侧U相瞬时过流,2202
boolean,网侧V相瞬时过流,2203
