boolean,备用,1590
boolean,备用,1591
boolean,备用,1592
boolean,备用,1593
boolean,备用,1594
boolean,备用,1595
boolean,备用,1596
boolean,备用,1597
boolean,备用,1598
boolean,备用,1599
boolean,备用,1600
boolean,故障状态,自己添加
boolean,警告状态,自己添加
